,image,papyri,original,position,fragment,patch
14651,139171_139171_6_0.png,139171,6_13917_4807EV.png,1,139171_6,0
14652,139171_139171_6_1.png,139171,6_13917_4807EV.png,1,139171_6,1
14653,139171_139171_6_2.png,139171,6_13917_4807EV.png,1,139171_6,2
14654,139171_139171_6_3.png,139171,6_13917_4807EV.png,1,139171_6,3
14655,141381_141381_2_0.png,141381,2_14138_5188GV.png,1,141381_2,0
14656,141381_141381_2_1.png,141381,2_14138_5188GV.png,1,141381_2,1
14657,140160_140160_10_0.png,140160,10_14016_4914BR.png,0,140160_10,0
14658,140160_140160_10_1.png,140160,10_14016_4914BR.png,0,140160_10,1
14659,140160_140160_10_2.png,140160,10_14016_4914BR.png,0,140160_10,2
14660,140160_140160_10_3.png,140160,10_14016_4914BR.png,0,140160_10,3
14661,140700_140700_1_0.png,140700,1_14070_4949R.png,0,140700_1,0
14662,140700_140700_1_1.png,140700,1_14070_4949R.png,0,140700_1,1
14663,140700_140700_1_2.png,140700,1_14070_4949R.png,0,140700_1,2
14664,168010_168010_5_0.png,168010,5_16801_5864CR.png,0,168010_5,0
14665,107751_107751_2_0.png,107751,2_10775_4098KV.png,1,107751_2,0
14666,107751_107751_2_1.png,107751,2_10775_4098KV.png,1,107751_2,1
14667,107751_107751_2_2.png,107751,2_10775_4098KV.png,1,107751_2,2
14668,107751_107751_2_3.png,107751,2_10775_4098KV.png,1,107751_2,3
14669,107751_107751_2_4.png,107751,2_10775_4098KV.png,1,107751_2,4
14670,107751_107751_2_5.png,107751,2_10775_4098KV.png,1,107751_2,5
14671,107751_107751_2_6.png,107751,2_10775_4098KV.png,1,107751_2,6
14672,107751_107751_2_7.png,107751,2_10775_4098KV.png,1,107751_2,7
14673,107751_107751_2_8.png,107751,2_10775_4098KV.png,1,107751_2,8
14674,107751_107751_2_9.png,107751,2_10775_4098KV.png,1,107751_2,9
14675,107751_107751_2_10.png,107751,2_10775_4098KV.png,1,107751_2,10
14676,107751_107751_2_11.png,107751,2_10775_4098KV.png,1,107751_2,11
14677,107751_107751_2_12.png,107751,2_10775_4098KV.png,1,107751_2,12
14678,107751_107751_2_13.png,107751,2_10775_4098KV.png,1,107751_2,13
14679,107751_107751_2_14.png,107751,2_10775_4098KV.png,1,107751_2,14
14680,107751_107751_2_15.png,107751,2_10775_4098KV.png,1,107751_2,15
14681,133780_133780_2_0.png,133780,2_13378_4491CR.png,0,133780_2,0
14682,133780_133780_2_1.png,133780,2_13378_4491CR.png,0,133780_2,1
14683,133780_133780_2_2.png,133780,2_13378_4491CR.png,0,133780_2,2
14684,133780_133780_2_3.png,133780,2_13378_4491CR.png,0,133780_2,3
14685,133780_133780_2_4.png,133780,2_13378_4491CR.png,0,133780_2,4
14686,133780_133780_2_5.png,133780,2_13378_4491CR.png,0,133780_2,5
14687,133780_133780_2_6.png,133780,2_13378_4491CR.png,0,133780_2,6
14688,133780_133780_2_7.png,133780,2_13378_4491CR.png,0,133780_2,7
14689,140700_140700_11_0.png,140700,11_14070_4949R.png,0,140700_11,0
14690,140700_140700_11_1.png,140700,11_14070_4949R.png,0,140700_11,1
14691,140700_140700_11_2.png,140700,11_14070_4949R.png,0,140700_11,2
14692,140700_140700_11_3.png,140700,11_14070_4949R.png,0,140700_11,3
14693,140700_140700_11_4.png,140700,11_14070_4949R.png,0,140700_11,4
14694,140700_140700_11_5.png,140700,11_14070_4949R.png,0,140700_11,5
14695,140700_140700_11_6.png,140700,11_14070_4949R.png,0,140700_11,6
14696,140700_140700_11_7.png,140700,11_14070_4949R.png,0,140700_11,7
14697,140700_140700_11_8.png,140700,11_14070_4949R.png,0,140700_11,8
14698,140700_140700_11_9.png,140700,11_14070_4949R.png,0,140700_11,9
14699,140700_140700_11_10.png,140700,11_14070_4949R.png,0,140700_11,10
14700,140700_140700_11_11.png,140700,11_14070_4949R.png,0,140700_11,11
14701,140700_140700_11_12.png,140700,11_14070_4949R.png,0,140700_11,12
14702,140700_140700_11_13.png,140700,11_14070_4949R.png,0,140700_11,13
14703,140700_140700_11_14.png,140700,11_14070_4949R.png,0,140700_11,14
14704,140700_140700_11_15.png,140700,11_14070_4949R.png,0,140700_11,15
14705,140700_140700_11_16.png,140700,11_14070_4949R.png,0,140700_11,16
14706,140700_140700_11_17.png,140700,11_14070_4949R.png,0,140700_11,17
14707,140700_140700_11_18.png,140700,11_14070_4949R.png,0,140700_11,18
14708,140700_140700_11_19.png,140700,11_14070_4949R.png,0,140700_11,19
14709,21240_21240_2_0.png,21240,2_2124_394R.png,0,21240_2,0
14710,21240_21240_2_1.png,21240,2_2124_394R.png,0,21240_2,1
14711,21240_21240_2_2.png,21240,2_2124_394R.png,0,21240_2,2
14712,21240_21240_2_3.png,21240,2_2124_394R.png,0,21240_2,3
14713,21240_21240_2_4.png,21240,2_2124_394R.png,0,21240_2,4
14714,21240_21240_2_5.png,21240,2_2124_394R.png,0,21240_2,5
14715,21240_21240_2_6.png,21240,2_2124_394R.png,0,21240_2,6
14716,21240_21240_2_7.png,21240,2_2124_394R.png,0,21240_2,7
14717,21240_21240_2_8.png,21240,2_2124_394R.png,0,21240_2,8
14718,21240_21240_2_9.png,21240,2_2124_394R.png,0,21240_2,9
14719,21240_21240_2_10.png,21240,2_2124_394R.png,0,21240_2,10
14720,21240_21240_2_11.png,21240,2_2124_394R.png,0,21240_2,11
14721,21240_21240_2_12.png,21240,2_2124_394R.png,0,21240_2,12
14722,21240_21240_2_13.png,21240,2_2124_394R.png,0,21240_2,13
14723,21240_21240_2_14.png,21240,2_2124_394R.png,0,21240_2,14
14724,21240_21240_2_15.png,21240,2_2124_394R.png,0,21240_2,15
14725,21240_21240_2_16.png,21240,2_2124_394R.png,0,21240_2,16
14726,21240_21240_2_17.png,21240,2_2124_394R.png,0,21240_2,17
14727,21240_21240_2_18.png,21240,2_2124_394R.png,0,21240_2,18
14728,21240_21240_2_19.png,21240,2_2124_394R.png,0,21240_2,19
14729,121101_121101_3_0.png,121101,3_12110_4254V.png,1,121101_3,0
14730,121101_121101_3_1.png,121101,3_12110_4254V.png,1,121101_3,1
14731,121101_121101_3_2.png,121101,3_12110_4254V.png,1,121101_3,2
14732,121101_121101_3_3.png,121101,3_12110_4254V.png,1,121101_3,3
14733,121101_121101_3_4.png,121101,3_12110_4254V.png,1,121101_3,4
14734,121101_121101_3_5.png,121101,3_12110_4254V.png,1,121101_3,5
14735,121101_121101_3_6.png,121101,3_12110_4254V.png,1,121101_3,6
14736,121101_121101_3_7.png,121101,3_12110_4254V.png,1,121101_3,7
14737,139300_139300_3_0.png,139300,3_13930_4816DR.png,0,139300_3,0
14738,139300_139300_3_1.png,139300,3_13930_4816DR.png,0,139300_3,1
14739,139300_139300_3_2.png,139300,3_13930_4816DR.png,0,139300_3,2
14740,139300_139300_3_3.png,139300,3_13930_4816DR.png,0,139300_3,3
14741,139300_139300_3_4.png,139300,3_13930_4816DR.png,0,139300_3,4
14742,139300_139300_3_5.png,139300,3_13930_4816DR.png,0,139300_3,5
14743,139300_139300_3_6.png,139300,3_13930_4816DR.png,0,139300_3,6
14744,139300_139300_3_7.png,139300,3_13930_4816DR.png,0,139300_3,7
14745,139300_139300_3_8.png,139300,3_13930_4816DR.png,0,139300_3,8
14746,139300_139300_3_9.png,139300,3_13930_4816DR.png,0,139300_3,9
14747,139300_139300_3_10.png,139300,3_13930_4816DR.png,0,139300_3,10
14748,139300_139300_3_11.png,139300,3_13930_4816DR.png,0,139300_3,11
14749,139300_139300_3_12.png,139300,3_13930_4816DR.png,0,139300_3,12
14750,139300_139300_3_13.png,139300,3_13930_4816DR.png,0,139300_3,13
14751,139300_139300_3_14.png,139300,3_13930_4816DR.png,0,139300_3,14
14752,139300_139300_3_15.png,139300,3_13930_4816DR.png,0,139300_3,15
14753,139300_139300_3_16.png,139300,3_13930_4816DR.png,0,139300_3,16
14754,139300_139300_3_17.png,139300,3_13930_4816DR.png,0,139300_3,17
14755,139300_139300_3_18.png,139300,3_13930_4816DR.png,0,139300_3,18
14756,139300_139300_3_19.png,139300,3_13930_4816DR.png,0,139300_3,19
14757,151690_151690_4_0.png,151690,4_15169_6400R.png,0,151690_4,0
14758,98760_98760_0_0.png,98760,0_9876_3427R_8.png,0,98760_0,0
14759,98760_98760_0_1.png,98760,0_9876_3427R_8.png,0,98760_0,1
14760,98760_98760_0_2.png,98760,0_9876_3427R_8.png,0,98760_0,2
14761,98760_98760_0_3.png,98760,0_9876_3427R_8.png,0,98760_0,3
14762,98760_98760_0_4.png,98760,0_9876_3427R_8.png,0,98760_0,4
14763,98760_98760_0_5.png,98760,0_9876_3427R_8.png,0,98760_0,5
14764,98760_98760_0_6.png,98760,0_9876_3427R_8.png,0,98760_0,6
14765,98760_98760_0_7.png,98760,0_9876_3427R_8.png,0,98760_0,7
14766,98760_98760_0_8.png,98760,0_9876_3427R_8.png,0,98760_0,8
14767,98760_98760_0_9.png,98760,0_9876_3427R_8.png,0,98760_0,9
14768,98760_98760_0_10.png,98760,0_9876_3427R_8.png,0,98760_0,10
14769,98760_98760_0_11.png,98760,0_9876_3427R_8.png,0,98760_0,11
14770,98760_98760_0_12.png,98760,0_9876_3427R_8.png,0,98760_0,12
14771,98760_98760_0_13.png,98760,0_9876_3427R_8.png,0,98760_0,13
14772,98760_98760_0_14.png,98760,0_9876_3427R_8.png,0,98760_0,14
14773,98760_98760_0_15.png,98760,0_9876_3427R_8.png,0,98760_0,15
14774,98760_98760_0_16.png,98760,0_9876_3427R_8.png,0,98760_0,16
14775,98760_98760_0_17.png,98760,0_9876_3427R_8.png,0,98760_0,17
14776,98760_98760_0_18.png,98760,0_9876_3427R_8.png,0,98760_0,18
14777,98760_98760_0_19.png,98760,0_9876_3427R_8.png,0,98760_0,19
14778,140820_140820_4_0.png,140820,4_14082_5008AR.png,0,140820_4,0
14779,138851_138851_6_0.png,138851,6_13885_4797DV.png,1,138851_6,0
14780,138851_138851_6_1.png,138851,6_13885_4797DV.png,1,138851_6,1
14781,138851_138851_6_2.png,138851,6_13885_4797DV.png,1,138851_6,2
14782,138851_138851_6_3.png,138851,6_13885_4797DV.png,1,138851_6,3
14783,138851_138851_6_4.png,138851,6_13885_4797DV.png,1,138851_6,4
14784,138851_138851_6_5.png,138851,6_13885_4797DV.png,1,138851_6,5
14785,138851_138851_6_6.png,138851,6_13885_4797DV.png,1,138851_6,6
14786,138851_138851_6_7.png,138851,6_13885_4797DV.png,1,138851_6,7
14787,138851_138851_6_8.png,138851,6_13885_4797DV.png,1,138851_6,8
14788,138851_138851_6_9.png,138851,6_13885_4797DV.png,1,138851_6,9
14789,138851_138851_6_10.png,138851,6_13885_4797DV.png,1,138851_6,10
14790,138851_138851_6_11.png,138851,6_13885_4797DV.png,1,138851_6,11
14791,138851_138851_6_12.png,138851,6_13885_4797DV.png,1,138851_6,12
14792,138851_138851_6_13.png,138851,6_13885_4797DV.png,1,138851_6,13
14793,138851_138851_6_14.png,138851,6_13885_4797DV.png,1,138851_6,14
14794,138851_138851_6_15.png,138851,6_13885_4797DV.png,1,138851_6,15
14795,138851_138851_6_16.png,138851,6_13885_4797DV.png,1,138851_6,16
14796,138851_138851_6_17.png,138851,6_13885_4797DV.png,1,138851_6,17
14797,138851_138851_6_18.png,138851,6_13885_4797DV.png,1,138851_6,18
14798,140160_140160_4_0.png,140160,4_14016_4914BR.png,0,140160_4,0
14799,140160_140160_4_1.png,140160,4_14016_4914BR.png,0,140160_4,1
14800,140160_140160_4_2.png,140160,4_14016_4914BR.png,0,140160_4,2
14801,140160_140160_4_3.png,140160,4_14016_4914BR.png,0,140160_4,3
14802,147380_147380_0_0.png,147380,0_14738_6609CR.png,0,147380_0,0
14803,147380_147380_0_1.png,147380,0_14738_6609CR.png,0,147380_0,1
14804,147380_147380_0_2.png,147380,0_14738_6609CR.png,0,147380_0,2
14805,147380_147380_0_3.png,147380,0_14738_6609CR.png,0,147380_0,3
14806,147380_147380_0_4.png,147380,0_14738_6609CR.png,0,147380_0,4
14807,147380_147380_0_5.png,147380,0_14738_6609CR.png,0,147380_0,5
14808,147380_147380_0_6.png,147380,0_14738_6609CR.png,0,147380_0,6
14809,43630_43630_5_0.png,43630,5_4363_4024R_4027AR.png,0,43630_5,0
14810,43630_43630_5_1.png,43630,5_4363_4024R_4027AR.png,0,43630_5,1
14811,43630_43630_5_2.png,43630,5_4363_4024R_4027AR.png,0,43630_5,2
14812,43630_43630_5_3.png,43630,5_4363_4024R_4027AR.png,0,43630_5,3
14813,43630_43630_5_4.png,43630,5_4363_4024R_4027AR.png,0,43630_5,4
14814,43630_43630_5_5.png,43630,5_4363_4024R_4027AR.png,0,43630_5,5
14815,43630_43630_5_6.png,43630,5_4363_4024R_4027AR.png,0,43630_5,6
14816,43630_43630_5_7.png,43630,5_4363_4024R_4027AR.png,0,43630_5,7
14817,43630_43630_5_8.png,43630,5_4363_4024R_4027AR.png,0,43630_5,8
14818,43630_43630_5_9.png,43630,5_4363_4024R_4027AR.png,0,43630_5,9
14819,43630_43630_5_10.png,43630,5_4363_4024R_4027AR.png,0,43630_5,10
14820,43630_43630_5_11.png,43630,5_4363_4024R_4027AR.png,0,43630_5,11
14821,43630_43630_5_12.png,43630,5_4363_4024R_4027AR.png,0,43630_5,12
14822,43630_43630_5_13.png,43630,5_4363_4024R_4027AR.png,0,43630_5,13
14823,43630_43630_5_14.png,43630,5_4363_4024R_4027AR.png,0,43630_5,14
14824,43630_43630_5_15.png,43630,5_4363_4024R_4027AR.png,0,43630_5,15
14825,43630_43630_5_16.png,43630,5_4363_4024R_4027AR.png,0,43630_5,16
14826,43630_43630_5_17.png,43630,5_4363_4024R_4027AR.png,0,43630_5,17
14827,43630_43630_5_18.png,43630,5_4363_4024R_4027AR.png,0,43630_5,18
14828,43630_43630_5_19.png,43630,5_4363_4024R_4027AR.png,0,43630_5,19
14829,178571_178571_2_0.png,178571,2_17857_6940V.png,1,178571_2,0
14830,178571_178571_2_1.png,178571,2_17857_6940V.png,1,178571_2,1
14831,178571_178571_2_2.png,178571,2_17857_6940V.png,1,178571_2,2
14832,178571_178571_2_3.png,178571,2_17857_6940V.png,1,178571_2,3
14833,178571_178571_2_4.png,178571,2_17857_6940V.png,1,178571_2,4
14834,178571_178571_2_5.png,178571,2_17857_6940V.png,1,178571_2,5
14835,178571_178571_2_6.png,178571,2_17857_6940V.png,1,178571_2,6
14836,178571_178571_2_7.png,178571,2_17857_6940V.png,1,178571_2,7
14837,178571_178571_2_8.png,178571,2_17857_6940V.png,1,178571_2,8
14838,178571_178571_2_9.png,178571,2_17857_6940V.png,1,178571_2,9
14839,178571_178571_2_10.png,178571,2_17857_6940V.png,1,178571_2,10
14840,178571_178571_2_11.png,178571,2_17857_6940V.png,1,178571_2,11
14841,178571_178571_2_12.png,178571,2_17857_6940V.png,1,178571_2,12
14842,178571_178571_2_13.png,178571,2_17857_6940V.png,1,178571_2,13
14843,178571_178571_2_14.png,178571,2_17857_6940V.png,1,178571_2,14
14844,178571_178571_2_15.png,178571,2_17857_6940V.png,1,178571_2,15
14845,178571_178571_2_16.png,178571,2_17857_6940V.png,1,178571_2,16
14846,137971_137971_3_0.png,137971,3_13797_4715CV.png,1,137971_3,0
14847,112080_112080_1_0.png,112080,1_11208_4126GR.png,0,112080_1,0
14848,112080_112080_1_1.png,112080,1_11208_4126GR.png,0,112080_1,1
14849,112080_112080_1_2.png,112080,1_11208_4126GR.png,0,112080_1,2
14850,112080_112080_1_3.png,112080,1_11208_4126GR.png,0,112080_1,3
14851,112080_112080_1_4.png,112080,1_11208_4126GR.png,0,112080_1,4
14852,179521_179521_1_0.png,179521,1_17952_6739V.png,1,179521_1,0
14853,179521_179521_1_1.png,179521,1_17952_6739V.png,1,179521_1,1
14854,179521_179521_1_2.png,179521,1_17952_6739V.png,1,179521_1,2
14855,179521_179521_1_3.png,179521,1_17952_6739V.png,1,179521_1,3
14856,179521_179521_1_4.png,179521,1_17952_6739V.png,1,179521_1,4
14857,179521_179521_1_5.png,179521,1_17952_6739V.png,1,179521_1,5
14858,179521_179521_1_6.png,179521,1_17952_6739V.png,1,179521_1,6
14859,179521_179521_1_7.png,179521,1_17952_6739V.png,1,179521_1,7
14860,179521_179521_1_8.png,179521,1_17952_6739V.png,1,179521_1,8
14861,179521_179521_1_9.png,179521,1_17952_6739V.png,1,179521_1,9
14862,179521_179521_1_10.png,179521,1_17952_6739V.png,1,179521_1,10
14863,179521_179521_1_11.png,179521,1_17952_6739V.png,1,179521_1,11
14864,179521_179521_1_12.png,179521,1_17952_6739V.png,1,179521_1,12
14865,179521_179521_1_13.png,179521,1_17952_6739V.png,1,179521_1,13
14866,179521_179521_1_14.png,179521,1_17952_6739V.png,1,179521_1,14
14867,179521_179521_1_15.png,179521,1_17952_6739V.png,1,179521_1,15
14868,179521_179521_1_16.png,179521,1_17952_6739V.png,1,179521_1,16
14869,179521_179521_1_17.png,179521,1_17952_6739V.png,1,179521_1,17
14870,179521_179521_1_18.png,179521,1_17952_6739V.png,1,179521_1,18
14871,179521_179521_1_19.png,179521,1_17952_6739V.png,1,179521_1,19
14872,141381_141381_16_0.png,141381,16_14138_5188GV.png,1,141381_16,0
14873,141381_141381_16_1.png,141381,16_14138_5188GV.png,1,141381_16,1
14874,141381_141381_16_2.png,141381,16_14138_5188GV.png,1,141381_16,2
14875,141381_141381_16_3.png,141381,16_14138_5188GV.png,1,141381_16,3
14876,52390_52390_0_0.png,52390,0_5239_505R.png,0,52390_0,0
14877,52390_52390_0_1.png,52390,0_5239_505R.png,0,52390_0,1
14878,52390_52390_0_2.png,52390,0_5239_505R.png,0,52390_0,2
14879,52390_52390_0_3.png,52390,0_5239_505R.png,0,52390_0,3
14880,52390_52390_0_4.png,52390,0_5239_505R.png,0,52390_0,4
14881,52390_52390_0_5.png,52390,0_5239_505R.png,0,52390_0,5
14882,52390_52390_0_6.png,52390,0_5239_505R.png,0,52390_0,6
14883,52390_52390_0_7.png,52390,0_5239_505R.png,0,52390_0,7
14884,52390_52390_0_8.png,52390,0_5239_505R.png,0,52390_0,8
14885,52390_52390_0_9.png,52390,0_5239_505R.png,0,52390_0,9
14886,52390_52390_0_10.png,52390,0_5239_505R.png,0,52390_0,10
14887,52390_52390_0_11.png,52390,0_5239_505R.png,0,52390_0,11
14888,52390_52390_0_12.png,52390,0_5239_505R.png,0,52390_0,12
14889,52390_52390_0_13.png,52390,0_5239_505R.png,0,52390_0,13
14890,52390_52390_0_14.png,52390,0_5239_505R.png,0,52390_0,14
14891,52390_52390_0_15.png,52390,0_5239_505R.png,0,52390_0,15
14892,52390_52390_0_16.png,52390,0_5239_505R.png,0,52390_0,16
14893,52390_52390_0_17.png,52390,0_5239_505R.png,0,52390_0,17
14894,52390_52390_0_18.png,52390,0_5239_505R.png,0,52390_0,18
14895,52390_52390_0_19.png,52390,0_5239_505R.png,0,52390_0,19
14896,179361_179361_0_0.png,179361,0_17936_6719V.png,1,179361_0,0
14897,179361_179361_0_1.png,179361,0_17936_6719V.png,1,179361_0,1
14898,179361_179361_0_2.png,179361,0_17936_6719V.png,1,179361_0,2
14899,179361_179361_0_3.png,179361,0_17936_6719V.png,1,179361_0,3
14900,179361_179361_0_4.png,179361,0_17936_6719V.png,1,179361_0,4
14901,179361_179361_0_5.png,179361,0_17936_6719V.png,1,179361_0,5
14902,179361_179361_0_6.png,179361,0_17936_6719V.png,1,179361_0,6
14903,179361_179361_0_7.png,179361,0_17936_6719V.png,1,179361_0,7
14904,179361_179361_0_8.png,179361,0_17936_6719V.png,1,179361_0,8
14905,179361_179361_0_9.png,179361,0_17936_6719V.png,1,179361_0,9
14906,179361_179361_0_10.png,179361,0_17936_6719V.png,1,179361_0,10
14907,179361_179361_0_11.png,179361,0_17936_6719V.png,1,179361_0,11
14908,179361_179361_0_12.png,179361,0_17936_6719V.png,1,179361_0,12
14909,179361_179361_0_13.png,179361,0_17936_6719V.png,1,179361_0,13
14910,179361_179361_0_14.png,179361,0_17936_6719V.png,1,179361_0,14
14911,179361_179361_0_15.png,179361,0_17936_6719V.png,1,179361_0,15
14912,179361_179361_0_16.png,179361,0_17936_6719V.png,1,179361_0,16
14913,179361_179361_0_17.png,179361,0_17936_6719V.png,1,179361_0,17
14914,179361_179361_0_18.png,179361,0_17936_6719V.png,1,179361_0,18
14915,179361_179361_0_19.png,179361,0_17936_6719V.png,1,179361_0,19
14916,141490_141490_1_0.png,141490,1_14149_5195R.png,0,141490_1,0
14917,141490_141490_1_1.png,141490,1_14149_5195R.png,0,141490_1,1
14918,141490_141490_1_2.png,141490,1_14149_5195R.png,0,141490_1,2
14919,167931_167931_3_0.png,167931,3_16793_5855FV.png,1,167931_3,0
14920,167931_167931_3_1.png,167931,3_16793_5855FV.png,1,167931_3,1
14921,167931_167931_3_2.png,167931,3_16793_5855FV.png,1,167931_3,2
14922,167931_167931_3_3.png,167931,3_16793_5855FV.png,1,167931_3,3
14923,167931_167931_3_4.png,167931,3_16793_5855FV.png,1,167931_3,4
14924,167931_167931_3_5.png,167931,3_16793_5855FV.png,1,167931_3,5
14925,167931_167931_3_6.png,167931,3_16793_5855FV.png,1,167931_3,6
14926,167931_167931_3_7.png,167931,3_16793_5855FV.png,1,167931_3,7
14927,138960_138960_0_0.png,138960,0_13896_4801AR.png,0,138960_0,0
14928,138960_138960_0_1.png,138960,0_13896_4801AR.png,0,138960_0,1
14929,138960_138960_0_2.png,138960,0_13896_4801AR.png,0,138960_0,2
14930,138960_138960_0_3.png,138960,0_13896_4801AR.png,0,138960_0,3
14931,138960_138960_0_4.png,138960,0_13896_4801AR.png,0,138960_0,4
14932,138960_138960_0_5.png,138960,0_13896_4801AR.png,0,138960_0,5
14933,138960_138960_0_6.png,138960,0_13896_4801AR.png,0,138960_0,6
14934,138960_138960_0_7.png,138960,0_13896_4801AR.png,0,138960_0,7
14935,138960_138960_0_8.png,138960,0_13896_4801AR.png,0,138960_0,8
14936,138960_138960_0_9.png,138960,0_13896_4801AR.png,0,138960_0,9
14937,138960_138960_0_10.png,138960,0_13896_4801AR.png,0,138960_0,10
14938,138960_138960_0_11.png,138960,0_13896_4801AR.png,0,138960_0,11
14939,138960_138960_0_12.png,138960,0_13896_4801AR.png,0,138960_0,12
14940,138960_138960_0_13.png,138960,0_13896_4801AR.png,0,138960_0,13
14941,138960_138960_0_14.png,138960,0_13896_4801AR.png,0,138960_0,14
14942,138960_138960_0_15.png,138960,0_13896_4801AR.png,0,138960_0,15
14943,138960_138960_0_16.png,138960,0_13896_4801AR.png,0,138960_0,16
14944,138960_138960_0_17.png,138960,0_13896_4801AR.png,0,138960_0,17
14945,128061_128061_3_0.png,128061,3_12806_4419DV.png,1,128061_3,0
14946,128061_128061_3_1.png,128061,3_12806_4419DV.png,1,128061_3,1
14947,128061_128061_3_2.png,128061,3_12806_4419DV.png,1,128061_3,2
14948,128061_128061_3_3.png,128061,3_12806_4419DV.png,1,128061_3,3
14949,128061_128061_3_4.png,128061,3_12806_4419DV.png,1,128061_3,4
14950,128061_128061_3_5.png,128061,3_12806_4419DV.png,1,128061_3,5
14951,128061_128061_3_6.png,128061,3_12806_4419DV.png,1,128061_3,6
14952,128061_128061_3_7.png,128061,3_12806_4419DV.png,1,128061_3,7
14953,128061_128061_3_8.png,128061,3_12806_4419DV.png,1,128061_3,8
14954,128061_128061_3_9.png,128061,3_12806_4419DV.png,1,128061_3,9
14955,128061_128061_3_10.png,128061,3_12806_4419DV.png,1,128061_3,10
14956,128061_128061_3_11.png,128061,3_12806_4419DV.png,1,128061_3,11
14957,128061_128061_3_12.png,128061,3_12806_4419DV.png,1,128061_3,12
14958,128061_128061_3_13.png,128061,3_12806_4419DV.png,1,128061_3,13
14959,43091_43091_2_0.png,43091,2_4309_3544V.png,1,43091_2,0
14960,43091_43091_2_1.png,43091,2_4309_3544V.png,1,43091_2,1
14961,43091_43091_2_2.png,43091,2_4309_3544V.png,1,43091_2,2
14962,43091_43091_2_3.png,43091,2_4309_3544V.png,1,43091_2,3
14963,43091_43091_2_4.png,43091,2_4309_3544V.png,1,43091_2,4
14964,43091_43091_2_5.png,43091,2_4309_3544V.png,1,43091_2,5
14965,43091_43091_2_6.png,43091,2_4309_3544V.png,1,43091_2,6
14966,43091_43091_2_7.png,43091,2_4309_3544V.png,1,43091_2,7
14967,43091_43091_2_8.png,43091,2_4309_3544V.png,1,43091_2,8
14968,43091_43091_2_9.png,43091,2_4309_3544V.png,1,43091_2,9
14969,43091_43091_2_10.png,43091,2_4309_3544V.png,1,43091_2,10
14970,43091_43091_2_11.png,43091,2_4309_3544V.png,1,43091_2,11
14971,43091_43091_2_12.png,43091,2_4309_3544V.png,1,43091_2,12
14972,43091_43091_2_13.png,43091,2_4309_3544V.png,1,43091_2,13
14973,43091_43091_2_14.png,43091,2_4309_3544V.png,1,43091_2,14
14974,43091_43091_2_15.png,43091,2_4309_3544V.png,1,43091_2,15
14975,43091_43091_2_16.png,43091,2_4309_3544V.png,1,43091_2,16
14976,43091_43091_2_17.png,43091,2_4309_3544V.png,1,43091_2,17
14977,43091_43091_2_18.png,43091,2_4309_3544V.png,1,43091_2,18
14978,43091_43091_2_19.png,43091,2_4309_3544V.png,1,43091_2,19
14979,85640_85640_0_0.png,85640,0_8564_4286BR.png,0,85640_0,0
14980,85640_85640_0_1.png,85640,0_8564_4286BR.png,0,85640_0,1
14981,85640_85640_0_2.png,85640,0_8564_4286BR.png,0,85640_0,2
14982,85640_85640_0_3.png,85640,0_8564_4286BR.png,0,85640_0,3
14983,85640_85640_0_4.png,85640,0_8564_4286BR.png,0,85640_0,4
14984,85640_85640_0_5.png,85640,0_8564_4286BR.png,0,85640_0,5
14985,85640_85640_0_6.png,85640,0_8564_4286BR.png,0,85640_0,6
14986,85640_85640_0_7.png,85640,0_8564_4286BR.png,0,85640_0,7
14987,85640_85640_0_8.png,85640,0_8564_4286BR.png,0,85640_0,8
14988,85640_85640_0_9.png,85640,0_8564_4286BR.png,0,85640_0,9
14989,85640_85640_0_10.png,85640,0_8564_4286BR.png,0,85640_0,10
14990,85640_85640_0_11.png,85640,0_8564_4286BR.png,0,85640_0,11
14991,85640_85640_0_12.png,85640,0_8564_4286BR.png,0,85640_0,12
14992,85640_85640_0_13.png,85640,0_8564_4286BR.png,0,85640_0,13
14993,85640_85640_0_14.png,85640,0_8564_4286BR.png,0,85640_0,14
14994,85640_85640_0_15.png,85640,0_8564_4286BR.png,0,85640_0,15
14995,85640_85640_0_16.png,85640,0_8564_4286BR.png,0,85640_0,16
14996,85640_85640_0_17.png,85640,0_8564_4286BR.png,0,85640_0,17
14997,85640_85640_0_18.png,85640,0_8564_4286BR.png,0,85640_0,18
14998,85640_85640_0_19.png,85640,0_8564_4286BR.png,0,85640_0,19
14999,139880_139880_1_0.png,139880,1_13988_4891R.png,0,139880_1,0
15000,139880_139880_1_1.png,139880,1_13988_4891R.png,0,139880_1,1
15001,139880_139880_1_2.png,139880,1_13988_4891R.png,0,139880_1,2
15002,139880_139880_1_3.png,139880,1_13988_4891R.png,0,139880_1,3
15003,139880_139880_1_4.png,139880,1_13988_4891R.png,0,139880_1,4
15004,139880_139880_1_5.png,139880,1_13988_4891R.png,0,139880_1,5
15005,139880_139880_1_6.png,139880,1_13988_4891R.png,0,139880_1,6
15006,139880_139880_1_7.png,139880,1_13988_4891R.png,0,139880_1,7
15007,139880_139880_1_8.png,139880,1_13988_4891R.png,0,139880_1,8
15008,139880_139880_1_9.png,139880,1_13988_4891R.png,0,139880_1,9
15009,139880_139880_1_10.png,139880,1_13988_4891R.png,0,139880_1,10
15010,139880_139880_1_11.png,139880,1_13988_4891R.png,0,139880_1,11
15011,139880_139880_1_12.png,139880,1_13988_4891R.png,0,139880_1,12
