,Unnamed: 0,image,label,original_image,train,test,val,fragment,patchpixelcm,patch
19415,45995,0_0_11570_4156DR.jpg,11570,0_11570_4156DR.png,False,False,True,0,,0
19420,46000,0_0_12898_4436IR.jpg,12898,0_12898_4436IR.png,False,False,True,0,,0
19425,46005,0_12_14070_4949R.jpg,14070,12_14070_4949R.png,False,False,True,12,,0
19430,46010,0_0_14640_6219CR.jpg,14640,0_14640_6219CR.png,False,False,True,0,,0
19435,46015,0_2_14070_4949R.jpg,14070,2_14070_4949R.png,False,False,True,2,,0
19440,46020,0_1_18641_2151R.jpg,18641,1_18641_2151R.png,False,False,True,1,,0
19445,46025,0_0_6157_1308V.jpg,6157,0_6157_1308V.png,False,False,True,0,,0
19450,46030,0_0_10800_4100MR.jpg,10800,0_10800_4100MR.png,False,False,True,0,,0
19455,46035,0_0_12810_4432AV.jpg,12810,0_12810_4432AV.png,False,False,True,0,,0
19460,46040,0_0_12972_4444CV.jpg,12972,0_12972_4444CV.png,False,False,True,0,,0
19465,46045,0_0_4382_4313V.jpg,4382,0_4382_4313V.png,False,False,True,0,,0
19470,46050,0_0_4489_6252AV.jpg,4489,0_4489_6252AV.png,False,False,True,0,,0
19475,46055,0_0_12481_4385CV.jpg,12481,0_12481_4385CV.png,False,False,True,0,,0
19480,46060,0_0_11205_4126DR.jpg,11205,0_11205_4126DR.png,False,False,True,0,,0
19485,46065,0_0_17093_5910Z2R.jpg,17093,0_17093_5910Z2R.png,False,False,True,0,,0
19490,46070,0_5_16874_5869Z28R.jpg,16874,5_16874_5869Z28R.png,False,False,True,5,,0
19495,46075,0_0_8860_2115R.jpg,8860,0_8860_2115R.png,False,False,True,0,,0
19500,46080,0_0_4616_1371V.jpg,4616,0_4616_1371V.png,False,False,True,0,,0
19505,46085,0_0_13964_4874AV.jpg,13964,0_13964_4874AV.png,False,False,True,0,,0
19510,46090,0_0_6486_1254_38R.jpg,6486,0_6486_1254_38R.png,False,False,True,0,,0
19515,46095,0_0_11426_4145HR.jpg,11426,0_11426_4145HR.png,False,False,True,0,,0
19520,46100,0_0_18433_7178R.jpg,18433,0_18433_7178R.png,False,False,True,0,,0
19525,46105,0_4_13924_4816BV.jpg,13924,4_13924_4816BV.png,False,False,True,4,,0
19530,46110,0_0_11561_4155CV.jpg,11561,0_11561_4155CV.png,False,False,True,0,,0
19535,46115,0_6_16790_5855DV.jpg,16790,6_16790_5855DV.png,False,False,True,6,,0
19540,46120,0_0_13314_4475BR.jpg,13314,0_13314_4475BR.png,False,False,True,0,,0
19545,46125,0_2_11438_4145PR.jpg,11438,2_11438_4145PR.png,False,False,True,2,,0
19550,46130,0_0_16960_7067R.jpg,16960,0_16960_7067R.png,False,False,True,0,,0
19555,46135,0_0_10941_4107ER.jpg,10941,0_10941_4107ER.png,False,False,True,0,,0
19560,46140,0_0_10309_3839V.jpg,10309,0_10309_3839V.png,False,False,True,0,,0
19565,46145,0_0_13897_4801BR.jpg,13897,0_13897_4801BR.png,False,False,True,0,,0
19570,46150,0_0_18270_5925Z28R.jpg,18270,0_18270_5925Z28R.png,False,False,True,0,,0
19575,46155,0_0_18410_7164V.jpg,18410,0_18410_7164V.png,False,False,True,0,,0
19580,46160,0_0_2220_4527V.jpg,2220,0_2220_4527V.png,False,False,True,0,,0
19585,46165,0_0_10287_3824R.jpg,10287,0_10287_3824R.png,False,False,True,0,,0
19590,46170,0_0_3656_597V.jpg,3656,0_3656_597V.png,False,False,True,0,,0
19595,46175,0_0_11450_4146LR.jpg,11450,0_11450_4146LR.png,False,False,True,0,,0
19600,46180,0_0_9809_3371R.jpg,9809,0_9809_3371R.png,False,False,True,0,,0
19605,46185,0_0_13291_4471JR.jpg,13291,0_13291_4471JR.png,False,False,True,0,,0
19610,46190,0_0_16638_3520_P8.jpg,16638,0_16638_3520_P8.png,False,False,True,0,,0
19615,46195,0_0_14622_6214ER.jpg,14622,0_14622_6214ER.png,False,False,True,0,,0
19620,46200,0_0_18390_7151R.jpg,18390,0_18390_7151R.png,False,False,True,0,,0
19625,46205,0_0_4314_3613R.jpg,4314,0_4314_3613R.png,False,False,True,0,,0
19630,46210,0_0_14948_6575R.jpg,14948,0_14948_6575R.png,False,False,True,0,,0
19635,46215,0_0_12731_4422EV.jpg,12731,0_12731_4422EV.png,False,False,True,0,,0
19640,46220,0_1_17672_6808BR.jpg,17672,1_17672_6808BR.png,False,False,True,1,,0
19645,46225,0_0_17653_6803GR.jpg,17653,0_17653_6803GR.png,False,False,True,0,,0
19650,46230,0_1_12841_4419DR.jpg,12841,1_12841_4419DR.png,False,False,True,1,,0
19655,46235,0_0_11951_4320R.jpg,11951,0_11951_4320R.png,False,False,True,0,,0
19660,46240,0_1_4363_4024R_4027AR.jpg,4363,1_4363_4024R_4027AR.png,False,False,True,1,,0
19665,46245,0_4_13897_4801BV.jpg,13897,4_13897_4801BV.png,False,False,True,4,,0
19670,46250,0_0_17909_6684V.jpg,17909,0_17909_6684V.png,False,False,True,0,,0
19675,46255,0_1_17112_5914R.jpg,17112,1_17112_5914R.png,False,False,True,1,,0
19680,46260,0_0_14062_4944AR.jpg,14062,0_14062_4944AR.png,False,False,True,0,,0
19685,46265,0_1_3487_6956ABR.jpg,3487,1_3487_6956ABR.png,False,False,True,1,,0
19690,46270,0_1_17359_6754DR.jpg,17359,1_17359_6754DR.png,False,False,True,1,,0
19695,46275,0_0_17598_6776FR.jpg,17598,0_17598_6776FR.png,False,False,True,0,,0
19700,46280,0_2_13899_4801DV.jpg,13899,2_13899_4801DV.png,False,False,True,2,,0
19705,46285,0_4_18641_2151R.jpg,18641,4_18641_2151R.png,False,False,True,4,,0
19710,46290,0_0_15689_1558HR.jpg,15689,0_15689_1558HR.png,False,False,True,0,,0
19715,46295,0_0_13622_4517CR.jpg,13622,0_13622_4517CR.png,False,False,True,0,,0
19720,46300,0_7_14070_4949R.jpg,14070,7_14070_4949R.png,False,False,True,7,,0
19725,46305,0_0_9292_2553BV.jpg,9292,0_9292_2553BV.png,False,False,True,0,,0
19730,46310,0_0_4045_1414V.jpg,4045,0_4045_1414V.png,False,False,True,0,,0
19735,46315,0_4_14062_4944AV.jpg,14062,4_14062_4944AV.png,False,False,True,4,,0
19740,46320,0_0_4484_6226R.jpg,4484,0_4484_6226R.png,False,False,True,0,,0
19745,46325,0_0_17785_6826GV.jpg,17785,0_17785_6826GV.png,False,False,True,0,,0
19750,46330,0_0_5768_1132R.jpg,5768,0_5768_1132R.png,False,False,True,0,,0
19755,46335,0_1_12208_4279MV.jpg,12208,1_12208_4279MV.png,False,False,True,1,,0
19760,46340,0_1_9369_2609R.jpg,9369,1_9369_2609R.png,False,False,True,1,,0
19765,46345,0_0_12159_4275VR.jpg,12159,0_12159_4275VR.png,False,False,True,0,,0
19770,46350,0_6_14148_5191BR.jpg,14148,6_14148_5191BR.png,False,False,True,6,,0
19775,46355,0_6_13899_4801DR.jpg,13899,6_13899_4801DR.png,False,False,True,6,,0
19780,46360,0_0_12440_3941ER.jpg,12440,0_12440_3941ER.png,False,False,True,0,,0
19785,46365,0_0_18631_5869Z45R.jpg,18631,0_18631_5869Z45R.png,False,False,True,0,,0
19790,46370,0_1_16649_3520_P30_51.jpg,16649,1_16649_3520_P30_51.png,False,False,True,1,,0
19795,46375,0_1_13611_4514KR.jpg,13611,1_13611_4514KR.png,False,False,True,1,,0
19800,46380,0_0_16965_7072R.jpg,16965,0_16965_7072R.png,False,False,True,0,,0
19805,46385,0_0_12514_4404HR.jpg,12514,0_12514_4404HR.png,False,False,True,0,,0
19810,46390,0_0_6300_1480FR.jpg,6300,0_6300_1480FR.png,False,False,True,0,,0
19815,46395,0_0_4618_6594AV.jpg,4618,0_4618_6594AV.png,False,False,True,0,,0
19820,46400,0_0_13191_4465AR.jpg,13191,0_13191_4465AR.png,False,False,True,0,,0
19825,46405,0_8_14070_4949R.jpg,14070,8_14070_4949R.png,False,False,True,8,,0
19830,46410,0_0_16626_3520_P3.jpg,16626,0_16626_3520_P3.png,False,False,True,0,,0
19835,46415,0_0_10080_3575CR.jpg,10080,0_10080_3575CR.png,False,False,True,0,,0
19840,46420,0_0_18406_7161R.jpg,18406,0_18406_7161R.png,False,False,True,0,,0
19845,46425,0_0_12491_4400AV.jpg,12491,0_12491_4400AV.png,False,False,True,0,,0
19850,46430,0_0_11604_4160FR.jpg,11604,0_11604_4160FR.png,False,False,True,0,,0
19855,46435,0_7_13924_4816BR.jpg,13924,7_13924_4816BR.png,False,False,True,7,,0
19860,46440,0_0_18549_7217V.jpg,18549,0_18549_7217V.png,False,False,True,0,,0
19865,46445,0_2_2323_4807DR.jpg,2323,2_2323_4807DR.png,False,False,True,2,,0
19870,46450,0_0_17704_6808Z2R.jpg,17704,0_17704_6808Z2R.png,False,False,True,0,,0
19875,46455,0_2_16714_3520_P11_72.jpg,16714,2_16714_3520_P11_72.png,False,False,True,2,,0
19880,46460,0_0_17929_6713R.jpg,17929,0_17929_6713R.png,False,False,True,0,,0
19885,46465,0_0_10296_3831R.jpg,10296,0_10296_3831R.png,False,False,True,0,,0
19890,46470,0_1_15246_6415VR.jpg,15246,1_15246_6415VR.png,False,False,True,1,,0
19895,46475,0_0_12626_4412CV.jpg,12626,0_12626_4412CV.png,False,False,True,0,,0
19900,46480,0_0_14116_5143AR.jpg,14116,0_14116_5143AR.png,False,False,True,0,,0
19905,46485,0_0_8421_401CR.jpg,8421,0_8421_401CR.png,False,False,True,0,,0
19910,46490,0_0_11456_4146OV.jpg,11456,0_11456_4146OV.png,False,False,True,0,,0
19915,46495,0_0_9429_2655V.jpg,9429,0_9429_2655V.png,False,False,True,0,,0
19920,46500,0_0_10120_3584C2R.jpg,10120,0_10120_3584C2R.png,False,False,True,0,,0
19925,46505,0_0_12177_4275Z5V.jpg,12177,0_12177_4275Z5V.png,False,False,True,0,,0
19930,46510,0_0_9539_2766R.jpg,9539,0_9539_2766R.png,False,False,True,0,,0
19935,46515,0_0_9196_2501R.jpg,9196,0_9196_2501R.png,False,False,True,0,,0
19940,46520,0_4_16874_5869Z28R.jpg,16874,4_16874_5869Z28R.png,False,False,True,4,,0
19945,46525,0_3_18444_7186V.jpg,18444,3_18444_7186V.png,False,False,True,3,,0
19950,46530,0_0_16611_3520_P20_63.jpg,16611,0_16611_3520_P20_63.png,False,False,True,0,,0
19955,46535,0_0_9025_2358V.jpg,9025,0_9025_2358V.png,False,False,True,0,,0
19960,46540,0_3_13924_4816BV.jpg,13924,3_13924_4816BV.png,False,False,True,3,,0
19965,46545,0_0_10899_4105UV.jpg,10899,0_10899_4105UV.png,False,False,True,0,,0
19970,46550,0_0_6245_1439V.jpg,6245,0_6245_1439V.png,False,False,True,0,,0
19975,46555,0_0_9088_2411R.jpg,9088,0_9088_2411R.png,False,False,True,0,,0
19980,46560,0_1_12805_4419DR.jpg,12805,1_12805_4419DR.png,False,False,True,1,,0
19985,46565,0_0_11279_4129HR.jpg,11279,0_11279_4129HR.png,False,False,True,0,,0
19990,46570,0_4_14742_6606V.jpg,14742,4_14742_6606V.png,False,False,True,4,,0
19995,46575,0_0_11262_4128PR.jpg,11262,0_11262_4128PR.png,False,False,True,0,,0
20000,46580,0_0_8484_1253_60R.jpg,8484,0_8484_1253_60R.png,False,False,True,0,,0
20005,46585,0_0_17820_6835FR.jpg,17820,0_17820_6835FR.png,False,False,True,0,,0
20010,46590,0_3_11182_4124PR.jpg,11182,3_11182_4124PR.png,False,False,True,3,,0
20015,46595,0_0_10732_4097ZV.jpg,10732,0_10732_4097ZV.png,False,False,True,0,,0
20020,46600,0_0_13982_4880V.jpg,13982,0_13982_4880V.png,False,False,True,0,,0
20025,46605,0_0_12827_4433IR.jpg,12827,0_12827_4433IR.png,False,False,True,0,,0
20030,46610,0_2_9564_2850AR.jpg,9564,2_9564_2850AR.png,False,False,True,2,,0
20035,46615,0_0_13981_4878BR.jpg,13981,0_13981_4878BR.png,False,False,True,0,,0
20040,46620,0_0_10973_4109GR.jpg,10973,0_10973_4109GR.png,False,False,True,0,,0
20045,46625,0_0_16220_5576HR.jpg,16220,0_16220_5576HR.png,False,False,True,0,,0
20050,46630,0_0_13938_4838CR.jpg,13938,0_13938_4838CR.png,False,False,True,0,,0
20055,46635,0_2_13797_4715CV.jpg,13797,2_13797_4715CV.png,False,False,True,2,,0
20060,46640,0_0_10815_4101MV.jpg,10815,0_10815_4101MV.png,False,False,True,0,,0
20065,46645,0_0_13086_4457GR.jpg,13086,0_13086_4457GR.png,False,False,True,0,,0
20070,46650,0_0_5126_4207CR.jpg,5126,0_5126_4207CR.png,False,False,True,0,,0
20075,46655,0_0_9395_2628R.jpg,9395,0_9395_2628R.png,False,False,True,0,,0
20080,46660,0_0_17690_6808TR.jpg,17690,0_17690_6808TR.png,False,False,True,0,,0
20085,46665,0_0_8895_2129R.jpg,8895,0_8895_2129R.png,False,False,True,0,,0
20090,46670,0_0_13536_4506CV.jpg,13536,0_13536_4506CV.png,False,False,True,0,,0
20095,46675,0_0_13273_4456IR.jpg,13273,0_13273_4456IR.png,False,False,True,0,,0
20100,46680,0_0_4373_4238R.jpg,4373,0_4373_4238R.png,False,False,True,0,,0
20105,46685,0_0_12133_4269R.jpg,12133,0_12133_4269R.png,False,False,True,0,,0
20110,46690,0_0_12623_4412BR.jpg,12623,0_12623_4412BR.png,False,False,True,0,,0
20115,46695,0_0_17501_6771DR.jpg,17501,0_17501_6771DR.png,False,False,True,0,,0
20120,46700,0_0_13536_4506CR.jpg,13536,0_13536_4506CR.png,False,False,True,0,,0
20125,46705,0_0_15052_6386GR.jpg,15052,0_15052_6386GR.png,False,False,True,0,,0
20130,46710,0_0_14965_6282AR.jpg,14965,0_14965_6282AR.png,False,False,True,0,,0
20135,46715,0_0_12834_4433NR.jpg,12834,0_12834_4433NR.png,False,False,True,0,,0
20140,46720,0_0_10656_4091AR.jpg,10656,0_10656_4091AR.png,False,False,True,0,,0
20145,46725,0_0_15210_6411FR.jpg,15210,0_15210_6411FR.png,False,False,True,0,,0
20150,46730,0_0_5126_4207CV.jpg,5126,0_5126_4207CV.png,False,False,True,0,,0
20155,46735,0_0_12903_4437BR.jpg,12903,0_12903_4437BR.png,False,False,True,0,,0
20160,46740,0_0_11973_4339R.jpg,11973,0_11973_4339R.png,False,False,True,0,,0
20165,46745,0_0_8869_3535ER.jpg,8869,0_8869_3535ER.png,False,False,True,0,,0
20170,46750,0_1_17499_6771BR.jpg,17499,1_17499_6771BR.png,False,False,True,1,,0
20175,46755,0_0_9194_2499V.jpg,9194,0_9194_2499V.png,False,False,True,0,,0
20180,46760,0_2_9564_2850AV.jpg,9564,2_9564_2850AV.png,False,False,True,2,,0
20185,46765,0_0_12827_4433IV.jpg,12827,0_12827_4433IV.png,False,False,True,0,,0
20190,46770,0_0_13982_4880R.jpg,13982,0_13982_4880R.png,False,False,True,0,,0
20195,46775,0_1_13649_4521EV.jpg,13649,1_13649_4521EV.png,False,False,True,1,,0
20200,46780,0_0_13938_4838CV.jpg,13938,0_13938_4838CV.png,False,False,True,0,,0
20205,46785,0_7_13982_4880V.jpg,13982,7_13982_4880V.png,False,False,True,7,,0
20210,46790,0_0_13981_4878BV.jpg,13981,0_13981_4878BV.png,False,False,True,0,,0
20215,46795,0_1_8895_2129R.jpg,8895,1_8895_2129R.png,False,False,True,1,,0
20220,46800,0_0_11396_4142CR.jpg,11396,0_11396_4142CR.png,False,False,True,0,,0
20225,46805,0_2_4171_3520_P38_43.jpg,4171,2_4171_3520_P38_43.png,False,False,True,2,,0
20230,46810,0_0_10732_4097ZR.jpg,10732,0_10732_4097ZR.png,False,False,True,0,,0
20235,46815,0_0_11652_4164IR.jpg,11652,0_11652_4164IR.png,False,False,True,0,,0
20240,46820,0_0_6245_1439R.jpg,6245,0_6245_1439R.png,False,False,True,0,,0
20245,46825,0_0_10899_4105UR.jpg,10899,0_10899_4105UR.png,False,False,True,0,,0
20250,46830,0_0_10280_3814R.jpg,10280,0_10280_3814R.png,False,False,True,0,,0
20255,46835,0_0_13324_4478AR.jpg,13324,0_13324_4478AR.png,False,False,True,0,,0
20260,46840,0_4_14742_6606R.jpg,14742,4_14742_6606R.png,False,False,True,4,,0
20265,46845,0_0_11279_4129HV.jpg,11279,0_11279_4129HV.png,False,False,True,0,,0
20270,46850,0_3_18444_7186R.jpg,18444,3_18444_7186R.png,False,False,True,3,,0
20275,46855,0_3_13924_4816BR.jpg,13924,3_13924_4816BR.png,False,False,True,3,,0
20280,46860,0_0_8425_401GR.jpg,8425,0_8425_401GR.png,False,False,True,0,,0
20285,46865,0_0_12026_4378R.jpg,12026,0_12026_4378R.png,False,False,True,0,,0
20290,46870,0_0_17704_6808Z2V.jpg,17704,0_17704_6808Z2V.png,False,False,True,0,,0
20295,46875,0_0_11534_4153AR.jpg,11534,0_11534_4153AR.png,False,False,True,0,,0
20300,46880,0_0_14631_6215IV.jpg,14631,0_14631_6215IV.png,False,False,True,0,,0
20305,46885,0_7_13924_4816BV.jpg,13924,7_13924_4816BV.png,False,False,True,7,,0
20310,46890,0_0_18549_7217R.jpg,18549,0_18549_7217R.png,False,False,True,0,,0
20315,46895,0_0_12491_4400AR.jpg,12491,0_12491_4400AR.png,False,False,True,0,,0
20320,46900,0_0_15217_6413AR.jpg,15217,0_15217_6413AR.png,False,False,True,0,,0
20325,46905,0_1_9539_2766R.jpg,9539,1_9539_2766R.png,False,False,True,1,,0
20330,46910,0_0_6300_1480FV.jpg,6300,0_6300_1480FV.png,False,False,True,0,,0
20335,46915,0_1_8421_401CR.jpg,8421,1_8421_401CR.png,False,False,True,1,,0
20340,46920,0_0_16882_5869Z32V.jpg,16882,0_16882_5869Z32V.png,False,False,True,0,,0
20345,46925,0_5_15246_6415VR.jpg,15246,5_15246_6415VR.png,False,False,True,5,,0
20350,46930,0_0_4618_6594AR.jpg,4618,0_4618_6594AR.png,False,False,True,0,,0
20355,46935,0_3_4363_4024R_4027AR.jpg,4363,3_4363_4024R_4027AR.png,False,False,True,3,,0
20360,46940,0_1_14817_6593ER.jpg,14817,1_14817_6593ER.png,False,False,True,1,,0
20365,46945,0_0_4363_4027AR.jpg,4363,0_4363_4027AR.png,False,False,True,0,,0
20370,46950,0_0_18519_330AR.jpg,18519,0_18519_330AR.png,False,False,True,0,,0
20375,46955,0_1_11526_4152BR.jpg,11526,1_11526_4152BR.png,False,False,True,1,,0
20380,46960,0_0_8507_1479GR.jpg,8507,0_8507_1479GR.png,False,False,True,0,,0
20385,46965,0_0_17354_6753HR.jpg,17354,0_17354_6753HR.png,False,False,True,0,,0
20390,46970,0_6_13899_4801DV.jpg,13899,6_13899_4801DV.png,False,False,True,6,,0
20395,46975,0_0_13517_4504DR.jpg,13517,0_13517_4504DR.png,False,False,True,0,,0
20400,46980,0_1_12208_4279MR.jpg,12208,1_12208_4279MR.png,False,False,True,1,,0
20405,46985,0_0_12570_4407AR.jpg,12570,0_12570_4407AR.png,False,False,True,0,,0
20410,46990,0_0_11589_4159AR.jpg,11589,0_11589_4159AR.png,False,False,True,0,,0
20415,46995,0_0_14149_5195R.jpg,14149,0_14149_5195R.png,False,False,True,0,,0
20420,47000,0_1_16626_3520_P3.jpg,16626,1_16626_3520_P3.png,False,False,True,1,,0
20425,47005,0_4_14062_4944AR.jpg,14062,4_14062_4944AR.png,False,False,True,4,,0
20430,47010,0_0_12171_4275Z2V.jpg,12171,0_12171_4275Z2V.png,False,False,True,0,,0
20435,47015,0_0_17785_6826GR.jpg,17785,0_17785_6826GR.png,False,False,True,0,,0
20440,47020,0_0_17696_6808WR.jpg,17696,0_17696_6808WR.png,False,False,True,0,,0
20445,47025,0_0_13187_4464MR.jpg,13187,0_13187_4464MR.png,False,False,True,0,,0
20450,47030,0_0_5183_413V.jpg,5183,0_5183_413V.png,False,False,True,0,,0
20455,47035,0_0_8427_404R.jpg,8427,0_8427_404R.png,False,False,True,0,,0
20460,47040,0_0_15689_1558HV.jpg,15689,0_15689_1558HV.png,False,False,True,0,,0
20465,47045,0_2_13899_4801DR.jpg,13899,2_13899_4801DR.png,False,False,True,2,,0
20470,47050,0_0_14070_4949R.jpg,14070,0_14070_4949R.png,False,False,True,0,,0
20475,47055,0_2_14148_5191BR.jpg,14148,2_14148_5191BR.png,False,False,True,2,,0
20480,47060,0_10_14070_4949R.jpg,14070,10_14070_4949R.png,False,False,True,10,,0
20485,47065,0_0_9369_2609R.jpg,9369,0_9369_2609R.png,False,False,True,0,,0
20490,47070,0_0_9292_2553BR.jpg,9292,0_9292_2553BR.png,False,False,True,0,,0
20495,47075,0_3_18641_2151R.jpg,18641,3_18641_2151R.png,False,False,True,3,,0
20500,47080,0_0_9591_2953BR.jpg,9591,0_9591_2953BR.png,False,False,True,0,,0
20505,47085,0_2_13616_4515ER.jpg,13616,2_13616_4515ER.png,False,False,True,2,,0
20510,47090,0_0_13059_4454BR.jpg,13059,0_13059_4454BR.png,False,False,True,0,,0
20515,47095,0_0_13078_4456IR.jpg,13078,0_13078_4456IR.png,False,False,True,0,,0
20520,47100,0_0_14062_4944AV.jpg,14062,0_14062_4944AV.png,False,False,True,0,,0
20525,47105,0_0_10788_4100BV.jpg,10788,0_10788_4100BV.png,False,False,True,0,,0
20530,47110,0_10_14062_4944AR.jpg,14062,10_14062_4944AR.png,False,False,True,10,,0
20535,47115,0_0_11191_4125GV.jpg,11191,0_11191_4125GV.png,False,False,True,0,,0
20540,47120,0_0_14949_6573AR.jpg,14949,0_14949_6573AR.png,False,False,True,0,,0
20545,47125,0_0_12618_4410R.jpg,12618,0_12618_4410R.png,False,False,True,0,,0
20550,47130,0_0_5019_203V.jpg,5019,0_5019_203V.png,False,False,True,0,,0
20555,47135,0_0_14294_5451JR.jpg,14294,0_14294_5451JR.png,False,False,True,0,,0
20560,47140,0_0_17103_5910Z7V.jpg,17103,0_17103_5910Z7V.png,False,False,True,0,,0
20565,47145,0_4_13897_4801BR.jpg,13897,4_13897_4801BR.png,False,False,True,4,,0
20570,47150,0_0_17909_6684R.jpg,17909,0_17909_6684R.png,False,False,True,0,,0
20575,47155,0_0_17707_6808Z4R.jpg,17707,0_17707_6808Z4R.png,False,False,True,0,,0
20580,47160,0_0_17653_6803GV.jpg,17653,0_17653_6803GV.png,False,False,True,0,,0
20585,47165,0_1_14289_5451ER.jpg,14289,1_14289_5451ER.png,False,False,True,1,,0
20590,47170,0_0_12731_4422ER.jpg,12731,0_12731_4422ER.png,False,False,True,0,,0
20595,47175,0_0_6502_1254_50V.jpg,6502,0_6502_1254_50V.png,False,False,True,0,,0
20600,47180,0_0_17641_6795BR.jpg,17641,0_17641_6795BR.png,False,False,True,0,,0
20605,47185,0_2_16790_5855DV.jpg,16790,2_16790_5855DV.png,False,False,True,2,,0
20610,47190,0_0_18390_7151V.jpg,18390,0_18390_7151V.png,False,False,True,0,,0
20615,47195,0_0_14622_6214EV.jpg,14622,0_14622_6214EV.png,False,False,True,0,,0
20620,47200,0_0_6436_1560OV.jpg,6436,0_6436_1560OV.png,False,False,True,0,,0
20625,47205,0_0_15287_6416GV.jpg,15287,0_15287_6416GV.png,False,False,True,0,,0
20630,47210,0_0_18410_7164R.jpg,18410,0_18410_7164R.png,False,False,True,0,,0
20635,47215,0_0_13897_4801BV.jpg,13897,0_13897_4801BV.png,False,False,True,0,,0
20640,47220,0_1_11057_4115GR.jpg,11057,1_11057_4115GR.png,False,False,True,1,,0
20645,47225,0_0_2220_4527R.jpg,2220,0_2220_4527R.png,False,False,True,0,,0
20650,47230,0_2_16611_3520_P20_63.jpg,16611,2_16611_3520_P20_63.png,False,False,True,2,,0
20655,47235,0_2_11438_4145PV.jpg,11438,2_11438_4145PV.png,False,False,True,2,,0
20660,47240,0_8_13982_4880V.jpg,13982,8_13982_4880V.png,False,False,True,8,,0
20665,47245,0_0_11352_4137CR.jpg,11352,0_11352_4137CR.png,False,False,True,0,,0
20670,47250,0_0_13100_4458ER.jpg,13100,0_13100_4458ER.png,False,False,True,0,,0
20675,47255,0_0_14098_5033DR.jpg,14098,0_14098_5033DR.png,False,False,True,0,,0
20680,47260,0_0_18413_7166R.jpg,18413,0_18413_7166R.png,False,False,True,0,,0
20685,47265,0_0_8877_2124R.jpg,8877,0_8877_2124R.png,False,False,True,0,,0
20690,47270,0_7_13899_4801DR.jpg,13899,7_13899_4801DR.png,False,False,True,7,,0
20695,47275,0_0_12208_4279MV.jpg,12208,0_12208_4279MV.png,False,False,True,0,,0
20700,47280,0_0_10084_3579BR.jpg,10084,0_10084_3579BR.png,False,False,True,0,,0
20705,47285,0_6_13982_4880V.jpg,13982,6_13982_4880V.png,False,False,True,6,,0
20710,47290,0_0_12960_4443CR.jpg,12960,0_12960_4443CR.png,False,False,True,0,,0
20715,47295,0_0_13463_4500DR.jpg,13463,0_13463_4500DR.png,False,False,True,0,,0
20720,47300,0_3_9564_2850AV.jpg,9564,3_9564_2850AV.png,False,False,True,3,,0
20725,47305,0_0_18392_7153R.jpg,18392,0_18392_7153R.png,False,False,True,0,,0
20730,47310,0_0_11896_4213R.jpg,11896,0_11896_4213R.png,False,False,True,0,,0
20735,47315,0_0_11899_4216AV.jpg,11899,0_11899_4216AV.png,False,False,True,0,,0
20740,47320,0_5_14062_4944AV.jpg,14062,5_14062_4944AV.png,False,False,True,5,,0
20745,47325,0_0_9340_2590R.jpg,9340,0_9340_2590R.png,False,False,True,0,,0
20750,47330,0_5_14742_6606R.jpg,14742,5_14742_6606R.png,False,False,True,5,,0
20755,47335,0_0_14730_6610BR.jpg,14730,0_14730_6610BR.png,False,False,True,0,,0
20760,47340,0_2_14742_6606V.jpg,14742,2_14742_6606V.png,False,False,True,2,,0
20765,47345,0_0_18409_7163R.jpg,18409,0_18409_7163R.png,False,False,True,0,,0
20770,47350,0_0_10321_3847CV.jpg,10321,0_10321_3847CV.png,False,False,True,0,,0
20775,47355,0_0_6021_1253_38R.jpg,6021,0_6021_1253_38R.png,False,False,True,0,,0
20780,47360,0_3_13899_4801DV.jpg,13899,3_13899_4801DV.png,False,False,True,3,,0
20785,47365,0_0_8574_2134R.jpg,8574,0_8574_2134R.png,False,False,True,0,,0
20790,47370,0_0_4623_5694AV.jpg,4623,0_4623_5694AV.png,False,False,True,0,,0
20795,47375,0_0_15686_1558EV.jpg,15686,0_15686_1558EV.png,False,False,True,0,,0
20800,47380,0_0_8797_2072R.jpg,8797,0_8797_2072R.png,False,False,True,0,,0
20805,47385,0_0_5866_1219R.jpg,5866,0_5866_1219R.png,False,False,True,0,,0
20810,47390,0_0_3487_6956ABR.jpg,3487,0_3487_6956ABR.png,False,False,True,0,,0
20815,47395,0_0_11266_4128RR.jpg,11266,0_11266_4128RR.png,False,False,True,0,,0
20820,47400,0_1_14062_4944AR.jpg,14062,1_14062_4944AR.png,False,False,True,1,,0
20825,47405,0_0_16267_7048R.jpg,16267,0_16267_7048R.png,False,False,True,0,,0
20830,47410,0_0_17359_6754DR.jpg,17359,0_17359_6754DR.png,False,False,True,0,,0
20835,47415,0_0_8559_2108R.jpg,8559,0_8559_2108R.png,False,False,True,0,,0
20840,47420,0_0_18304_7091R.jpg,18304,0_18304_7091R.png,False,False,True,0,,0
20845,47425,0_0_11041_4114GR.jpg,11041,0_11041_4114GR.png,False,False,True,0,,0
20850,47430,0_0_9704_3187BV.jpg,9704,0_9704_3187BV.png,False,False,True,0,,0
20855,47435,0_0_9016_2352R.jpg,9016,0_9016_2352R.png,False,False,True,0,,0
20860,47440,0_1_4979_134V.jpg,4979,1_4979_134V.png,False,False,True,1,,0
20865,47445,0_0_12062_4237Z2R.jpg,12062,0_12062_4237Z2R.png,False,False,True,0,,0
20870,47450,0_1_17908_6683V.jpg,17908,1_17908_6683V.png,False,False,True,1,,0
